,tweets
240,And now the Best Motion Picture goes to... Argo — Drama #GoldenGlobes #GN
241,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
242,RT @gmanews: Argo wins Best Motion Picture (Drama) #GoldenGlobes via @goldenglobes
243,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
244,"“@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes” HYFR"
245,"RT @nbc6: #BREAKING “Argo” Wins Best Motion Picture, in Drama Category, at #GoldenGlobes #zeebox http://t.co/OnRthgs8"
246,"Best Motion Picture, Drama winner - Argo - #GoldenGlobes"
247,"RT @cnnbrk: RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
248,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
249,"Best motion picture drama goes to ""Argo."" #GoldenGlobes"
250,@ESPN_Colin nailed it. “@TheWeek: Woah. Argo wins Best Motion Picture - Drama #goldenglobes”
251,"RT @APEntertainment: Best Motion Picture, Drama: ""Argo"" ... Ben Affleck wins again! #goldenglobes"
252,RT @BuzzFeed: Affleck! Argo Wins Best Motion Picture Drama! #goldenglobes
253,RT @USATODAY: Surprised? MT @USATODAYlife: WINNER - Argo -  Best Motion Picture  - Drama #GoldenGlobes
254,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
255,"""@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"" @Vani_XoX"
256,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
257,"“@MTVNews: Yeah, Argo! The film wins Best Motion Picture - Drama. http://t.co/fsI2JY0U #GoldenGlobes”"
258,Love this! RT @GlobalGrind #GoldenGlobes: Best Motion Picture in Drama goes to Argo!!! http://t.co/qx9Xzgs0
259,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
260,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
261,RT @TODAY_ent: The award for best actress in a motion picture drama goes to Jessica Chastain for @ZeroDarkThirty http://t.co/BshI8XDL #GoldenGlobes
262,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
263,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
264,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
265,RT @moviesndtv: #GoldenGlobes 2013: Daniel Day-Lewis wins Best Actor in a Motion Picture – Drama for Lincoln http://t.co/YS9hsurg
266,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
267,RT @Z1035Toronto: Argo wins Best Motion Picture Drama at the #GoldenGlobes #GlobesZ1035
268,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
269,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
270,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
271,RT @ABC: Daniel Day Lewis wins best actor in a motion picture drama http://t.co/GgjUDP03 #GoldenGlobes
272,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
273,“@goldenglobes: Best Actor in a Motion Picture - Drama - Daniel Day Lewis - Lincoln - #GoldenGlobes” okay now I can go to bed. #DDL4LIFE
274,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
275,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
276,"RT @nbc: Congratulations to the cast and crew of Argo for their Best Motion Picture, Drama win! #GoldenGlobes"
277,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
278,"""Best motion picture drama goes to ""Argo."" #GoldenGlobes"" Now I have a better reason to finally watch Argo."
279,"No Oscar nomination? The Oscar Academy sucks! RT “@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes”"
280,RT @SmallBizLady: ARGO WINS BEST MOTION PICTURE DRAMA YEAH BABY #goldenglobes Go @BenAffleck
281,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
282,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
283,RT @USATODAY: Surprised? MT @USATODAYlife: WINNER - Argo -  Best Motion Picture  - Drama #GoldenGlobes
284,"“@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes” - Well deserved, it is an amazing movie!"
285,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
286,"RT @nbc6: #BREAKING “Argo” Wins Best Motion Picture, in Drama Category, at #GoldenGlobes #zeebox http://t.co/OnRthgs8"
287,"“@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes” #excited! Great movie!"
288,RT @gmanews: Jessica Chastain wins Best Actress in a Motion Picture (Drama) for Zero Dark Thirty #GoldenGlobes via @goldenglobes
289,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
290,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
291,"“@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes” which way will #Oscars go?"
292,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
293,"RT @OnTheRedCarpet: ""Argo"" wins Best Motion Picture - Drama at the #GoldenGlobes:  http://t.co/9Lu7LcDn"
294,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
295,"RT @OnTheRedCarpet: Jessica Chastain of ""Zero Dark Thirty"" wins Best Actress in a Motion Picture - Drama at the #GoldenGlobes:  http://t.co/nqOsRQFl"
296,RT @cleo_ind: And the winner for Best Motion Picture - Drama is ARGO! #GoldenGlobes
297,"Maddd ""@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"""
298,"“@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes” The only movie I saw in the line up. Apparently, I made a good choice"
299,RT @TVGuide: Best motion picture drama goes to Argo #GoldenGlobes
300,"Best motion picture drama goes to ""Argo."" #GoldenGlobes"
301,RT @BuzzFeed: Affleck! Argo Wins Best Motion Picture Drama! #goldenglobes
302,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
303,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
304,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
305,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
306,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
307,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
308,"""@BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/OcSWXRY8"""
309,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
310,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
311,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
312,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
313,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
314,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
315,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
316,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
317,RT @moviesndtv: #GoldenGlobes 2013: Daniel Day-Lewis wins Best Actor in a Motion Picture – Drama for Lincoln http://t.co/YS9hsurg
318,"this is why I don't watch these award shows..I gave Argo a B- lol ""@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"""
319,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
320,"RT @THR: Jessica Chastain wins the #GoldenGlobe for Best Actress in a Motion Picture, Drama for ""Zero Dark Thirty."" http://t.co/bEbOJaJ5"
321,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
322,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
323,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
324,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
325,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
326,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
327,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
328,RT @TVGuide: Best actress in a motion picture drama goes to Jessica Chastain #GoldenGlobes
329,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
330,"RT @ALIVEMagSTL: Argo won the #GoldenGlobes for Best Motion Picture Drama, big congrats to #STL native John Goodman!"
331,RT @660News: Argo wins the big award of the night: Best Motion Picture Drama. #GoldenGlobes
332,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
333,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
334,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
335,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
336,RT @TVGuide: Best motion picture drama goes to Argo #GoldenGlobes
337,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
338,"well deserved!!! RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
339,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
340,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
341,"RT @ALIVEMagSTL: Argo won the #GoldenGlobes for Best Motion Picture Drama, big congrats to #STL native John Goodman!"
342,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
343,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
344,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
345,RT @GlobalGrind: #GoldenGlobes Best Actress in a Motion Picture for Drama goes to Jessica Chastain in Zero Dark Thirty! http://t.co/FJ1fznRO
346,Jessica Chastain wins Best Actress in a Motion Picture- Drama #GoldenGlobes
347,"Altin Kure, Cem Yilmaz'i da gordu sonunda :)) @BuzzFeed: Arog Wins Best Motion Picture Drama! #goldenglobes”"
348,"Nice!!! Argofuckyourself! ""@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"""
349,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
350,"Best actor in a motion picture drama goes to to Daniel Day-Lewis for ""Lincoln."" YES! @goldenglobes"
351,Gw salah di noms ini RT @goldenglobes: Best Actress in a Motion Picture - Drama - Jessica Chastain - Zero Dark Thirty - #GoldenGlobes
352,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
353,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
354,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
355,Well deserved. RT @ABC: Daniel Day Lewis wins best actor in a motion picture drama http://t.co/23EbVefd #GoldenGlobes
356,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
357,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
358,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
359,"Gr8 movie! “@CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes”"
360,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
361,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
362,"RT @THR: Daniel Day-Lewis wins the #GoldenGlobe for Best Actor in a Motion Picture, Drama for ""Lincoln."" http://t.co/bEbOJaJ5"
363,RT @GreyGoose: Congrats to #GoldenGlobes Motion Picture Drama winner #Argo. We #GGCheers the GREY GOOSE Le Citron Mint Montage to you http://t.co/9CGc8sSD
364,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
365,RT @TVGuide: Best actor in a motion picture drama goes to Daniel Day-Lewis #GoldenGlobes
366,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
367,RT @660News: Jessica Chastain wins Best Actress for Zero Dark Thirty - Motion Picture Drama #GoldenGlobes
368,"RT @todayshow: ""Argo"" wins the #GoldenGlobe for best motion picture -- drama. Latest: http://t.co/yWrjaQUM http://t.co/mpLaDZCF"
369,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
370,"RT @yelchin: Altin Kure, Cem Yilmaz'i da gordu sonunda :)) @BuzzFeed: Arog Wins Best Motion Picture Drama! #goldenglobes”"
371,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
372,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
373,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
374,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
375,RT @timesofindia: #GoldenGlobes: Daniel Day-Lewis wins Best Actor in a Motion Picture – Drama for Lincoln
376,RT @BBCNewsUS: Daniel Day-Lewis wins Best Actor Motion Picture - Drama for performance in #Lincoln at #GoldenGlobes http://t.co/TmbOZX8S
377,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
378,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
379,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
380,RT @wbpictures: #Argo - #GoldenGlobes winner for Best Motion Picture - Drama! Huge congrats to director @BenAffleck and the entire cast and crew!
381,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
382,"RT @CNNshowbiz: Best motion picture drama goes to ""Argo."" #GoldenGlobes"
383,Waking up to a very good news that Ben Affleck won best director and Argo won best motion picture (drama) at the Golden Globes!!!!!! :'')
